YEAR,DOY,PRECTOTCORR,T2M,T2MDEW,RH2M,WS10M,PS
2014,302,0.13,9.13,3.66,73.1,1.5,78.11
2014,303,0.0,9.4,1.25,59.95,1.93,78.09
2014,304,0.0,9.81,0.72,56.77,1.78,78.16
2014,305,0.0,10.39,0.37,52.66,1.81,78.17
2014,306,0.0,10.14,-1.11,49.24,1.96,78.19
2014,307,0.0,10.61,-0.82,47.72,1.67,78.14
2014,308,0.0,10.59,1.38,55.8,1.37,78.04
2014,309,0.0,10.08,2.7,63.93,1.84,78.07
2014,310,0.07,10.96,-0.11,49.31,1.74,77.99
2014,311,3.0,10.85,1.95,57.43,1.29,78.11
2014,312,0.43,9.77,3.85,70.53,1.41,78.31
2014,313,0.0,9.5,1.73,61.14,1.64,78.35
2014,314,0.0,10.06,-0.33,51.2,1.99,78.18
2014,315,0.0,9.97,0.05,52.05,1.78,78.12
2014,316,0.0,9.77,-1.56,47.52,1.85,78.22
2014,317,0.0,9.68,-4.14,40.35,2.13,78.29
2014,318,0.0,10.54,-6.99,30.54,1.54,78.26
2014,319,0.0,9.89,-6.48,32.65,1.66,78.1
2014,320,0.0,9.15,-6.16,35.45,1.82,78.09
2014,321,0.0,9.77,-5.45,35.3,1.84,78.16
2014,322,0.0,9.69,-5.4,35.82,1.87,78.26
2014,323,0.0,9.35,-5.4,36.46,1.84,78.25
2014,324,0.0,9.11,-5.58,37.1,1.77,78.1
2014,325,0.0,8.36,-5.89,38.29,1.68,78.04
2014,326,0.0,7.48,-5.35,41.31,1.66,77.9
2014,327,0.0,6.33,-6.28,42.25,2.0,78.02
2014,328,0.0,8.35,-5.58,38.66,1.91,78.07
2014,329,0.0,8.8,-5.09,38.6,1.75,78.09
2014,330,0.0,8.53,-5.11,38.97,1.99,77.78
2014,331,0.0,8.29,-3.92,43.44,1.61,77.86
2014,332,0.0,6.85,-2.09,55.22,1.96,77.98
2014,333,0.0,6.94,-2.91,52.55,1.99,78.0
2014,334,0.0,7.66,-3.52,47.61,1.65,78.07
2014,335,0.0,7.82,-6.16,39.72,2.08,78.11
2014,336,0.0,9.87,-6.79,31.96,1.63,78.06
2014,337,0.0,9.16,-5.68,36.29,1.72,78.05
2014,338,0.0,8.5,-6.23,36.52,1.64,78.1
2014,339,0.0,7.41,-6.71,37.75,1.91,78.26
2014,340,0.0,7.92,-8.57,31.74,1.66,78.22
2014,341,0.0,7.38,-8.26,33.41,1.48,78.05
2014,342,0.0,6.07,-9.12,34.08,1.6,77.98
2014,343,0.0,4.5,-7.77,41.9,1.58,78.08
2014,344,0.0,3.13,-10.1,38.08,1.92,78.02
2014,345,0.27,3.42,-10.61,37.25,2.03,78.03
2014,346,0.74,5.24,-8.61,37.71,1.81,78.04
2014,347,5.23,3.93,-4.92,55.45,1.63,77.88
2014,348,9.42,1.54,-0.24,91.6,1.78,77.82
2014,349,0.03,1.02,-2.14,82.74,1.51,77.92
2014,350,0.0,1.91,-6.17,58.55,1.8,78.06
2014,351,0.0,3.8,-10.66,35.05,2.19,78.18
2014,352,0.0,6.28,-9.47,31.93,1.93,78.31
2014,353,0.0,6.56,-9.64,31.73,1.47,78.4
2014,354,0.0,5.08,-10.2,32.88,1.99,78.17
2014,355,0.0,5.0,-8.94,35.93,1.27,77.96
2014,356,0.0,4.0,-5.04,52.73,1.55,77.9
2014,357,0.0,3.79,-7.4,45.37,1.65,77.9
2014,358,0.0,3.08,-9.08,41.82,1.96,78.14
2014,359,0.0,3.64,-9.44,39.39,1.99,78.06
2014,360,0.0,2.42,-9.81,41.6,1.82,77.9
2014,361,0.0,2.96,-12.69,32.26,2.49,77.92
2014,362,0.0,3.98,-12.76,29.05,1.99,78.07
2014,363,0.0,4.08,-11.25,32.15,1.88,77.94
2014,364,0.0,3.88,-9.29,38.31,1.88,77.78
2014,365,0.0,4.06,-6.81,46.31,1.61,77.94
2015,1,0.0,4.86,-6.32,46.17,1.78,78.13
2015,2,1.0,3.53,-3.51,62.77,2.15,78.15
2015,3,5.67,2.52,-1.56,77.17,1.37,77.94
2015,4,0.3,1.38,-5.07,67.08,1.89,78.03
2015,5,0.0,4.18,-7.64,42.31,1.62,77.95
2015,6,0.0,4.66,-5.58,48.59,1.67,77.81
2015,7,0.0,3.19,-8.85,44.06,1.89,77.77
2015,8,0.0,3.63,-13.35,29.03,2.37,78.05
2015,9,0.0,5.16,-11.22,30.01,2.08,78.16
2015,10,0.0,6.27,-11.46,27.31,2.21,78.13
2015,11,0.0,8.97,-11.05,23.56,1.85,78.21
2015,12,0.0,8.03,-8.92,29.87,1.72,78.21
2015,13,1.26,5.35,-6.74,42.86,1.14,77.94
2015,14,6.08,0.97,-2.73,78.58,0.84,77.81
2015,15,0.03,1.8,-4.29,67.88,1.78,77.99
2015,16,0.0,3.13,-5.03,57.74,1.94,78.01
2015,17,0.0,3.39,-8.16,44.01,1.89,78.06
2015,18,0.0,3.84,-8.27,41.71,1.98,77.99
2015,19,0.0,4.12,-8.16,41.85,2.19,78.03
2015,20,0.0,5.3,-8.39,38.36,1.68,78.08
2015,21,5.36,3.49,-5.23,56.31,1.85,78.19
2015,22,6.19,2.0,0.1,90.38,1.62,78.03
2015,23,0.31,1.32,-1.97,84.04,1.43,77.98
2015,24,0.0,2.43,-3.26,69.18,1.69,78.02
2015,25,0.0,2.44,-4.19,64.93,1.83,78.03
2015,26,0.82,0.83,-5.44,66.25,1.71,77.96
2015,27,0.67,-0.52,-4.36,78.3,1.66,77.86
2015,28,0.0,0.68,-5.74,64.94,1.71,77.76
2015,29,0.0,-1.3,-6.85,67.74,1.4,77.79
2015,30,0.0,0.76,-10.05,45.95,2.11,78.01
2015,31,0.0,3.39,-7.35,45.57,1.71,77.91
2015,32,0.0,3.62,-4.44,57.91,1.91,77.97
2015,33,5.34,2.74,-1.37,77.82,1.53,78.05
2015,34,12.23,0.98,-0.86,91.59,2.87,78.18
2015,35,0.02,0.97,-8.07,58.45,2.2,78.34
2015,36,0.0,3.67,-8.99,41.91,2.07,78.13
2015,37,0.0,3.06,-7.52,48.62,1.96,78.05
2015,38,0.01,3.53,-5.39,54.12,1.72,77.96
2015,39,0.04,3.52,-3.65,61.44,1.63,78.01
2015,40,0.0,3.7,-4.56,58.22,1.83,78.18
2015,41,0.0,4.5,-6.95,45.85,2.29,78.23
2015,42,0.0,4.76,-5.55,49.11,1.69,78.01
2015,43,0.0,4.58,-7.57,42.96,2.47,77.93
2015,44,0.0,6.24,-6.96,40.09,2.31,77.76
2015,45,0.0,7.2,-1.12,57.6,2.43,77.73
2015,46,0.07,7.81,-2.36,53.31,2.21,77.88
2015,47,5.84,7.54,0.84,64.5,1.76,78.08
2015,48,1.3,7.04,1.39,69.73,1.58,77.92
2015,49,1.15,5.76,1.35,76.41,2.62,77.81
2015,50,4.86,4.63,-0.32,73.39,1.91,77.95
2015,51,12.28,4.69,1.62,84.57,1.98,78.1
2015,52,0.02,5.89,-2.95,57.06,2.65,78.16
2015,53,0.0,10.09,-2.64,43.59,2.48,78.08
2015,54,0.0,11.79,0.41,47.65,1.79,78.21
2015,55,1.87,11.19,0.99,52.09,1.04,78.0
2015,56,10.64,5.86,3.22,85.97,3.93,77.58
2015,57,0.7,4.09,-1.17,72.15,2.72,77.4
2015,58,0.16,3.32,-5.28,55.33,2.27,77.64
2015,59,0.44,4.23,-3.23,60.33,2.03,77.82
2015,60,57.02,3.54,1.04,85.68,1.93,77.57
2015,61,36.0,0.61,-0.89,91.24,1.54,77.58
2015,62,6.38,-0.25,-2.11,92.4,1.69,77.63
2015,63,1.29,-0.82,-6.07,74.43,2.05,77.59
2015,64,1.36,0.58,-5.29,69.87,2.02,77.88
2015,65,0.21,2.92,-0.81,81.3,1.8,77.99
2015,66,1.91,2.76,-2.97,72.1,2.49,77.84
2015,67,3.94,3.6,0.93,87.66,3.86,77.8
2015,68,4.25,0.6,-3.94,77.78,1.98,78.14
2015,69,0.0,3.38,-6.65,54.95,2.44,78.32
2015,70,0.0,5.93,-3.58,54.51,2.1,78.29
2015,71,0.0,8.73,-0.56,54.28,1.18,78.31
2015,72,0.0,7.74,-0.14,59.76,1.95,78.09
2015,73,3.32,7.46,1.66,69.68,1.61,78.13
2015,74,6.19,6.47,3.37,84.03,2.6,77.96
2015,75,10.02,4.47,1.94,87.84,1.81,78.08
2015,76,0.99,5.11,1.66,82.51,1.5,78.07
2015,77,0.0,5.68,-0.16,72.36,2.04,77.84
2015,78,0.0,7.02,-1.51,60.73,2.06,78.06
2015,79,0.0,8.55,0.56,61.41,1.77,78.19
2015,80,0.0,8.68,1.28,63.81,2.11,78.3
2015,81,0.0,9.44,0.96,60.65,2.2,78.14
2015,82,0.0,10.81,1.61,59.32,2.5,78.0
2015,83,0.01,13.41,5.11,62.58,1.95,78.08
2015,84,0.12,13.22,6.33,66.84,2.23,78.3
2015,85,0.0,13.47,5.0,59.25,2.12,78.39
2015,86,0.0,14.03,4.03,53.58,2.33,78.32
2015,87,0.02,14.95,3.33,48.25,2.1,78.1
2015,88,14.51,9.43,4.71,74.66,2.77,77.9
2015,89,7.84,8.61,6.35,89.03,2.75,77.86
2015,90,0.24,8.88,3.25,71.58,1.91,77.94
2015,91,2.2,9.09,6.11,84.65,2.26,77.83
2015,92,1.53,10.17,5.59,76.6,2.18,77.65
2015,93,10.78,7.99,5.48,86.71,2.97,77.38
2015,94,2.35,8.41,5.19,83.63,2.87,77.31
2015,95,0.09,7.98,4.25,80.65,2.35,77.57
2015,96,2.21,9.0,3.13,70.41,2.29,77.67
2015,97,3.84,7.95,3.87,78.68,2.21,77.83
2015,98,0.2,8.64,3.6,74.36,2.21,78.0
2015,99,0.0,10.66,4.11,67.73,2.38,77.94
2015,100,0.0,11.89,3.67,60.87,2.31,77.9
2015,101,0.0,11.81,3.91,61.27,2.51,77.98
2015,102,0.0,11.41,5.2,69.07,2.23,78.24
2015,103,0.0,12.34,6.65,72.53,2.29,78.25
2015,104,0.35,12.56,8.33,79.79,2.05,78.23
2015,105,17.74,11.93,9.44,88.34,2.4,78.22
2015,106,6.34,11.07,7.52,84.04,2.01,78.32
2015,107,0.01,12.82,4.38,62.07,2.71,77.94
2015,108,0.0,14.64,3.44,50.8,2.64,77.67
2015,109,0.09,15.22,4.66,52.65,2.32,77.88
2015,110,1.56,15.54,7.2,60.7,3.64,78.06
2015,111,0.0,15.06,6.1,57.4,2.32,77.9
2015,112,0.0,14.76,5.01,55.11,2.56,77.67
2015,113,0.0,15.1,4.68,52.75,2.46,77.78
2015,114,0.0,15.16,5.04,53.15,2.44,77.89
2015,115,0.14,15.37,5.22,52.74,2.32,77.92
2015,116,0.05,15.3,6.8,59.5,2.87,78.03
2015,117,3.06,15.39,8.04,64.03,2.6,78.05
2015,118,1.05,14.76,5.51,57.81,2.59,77.9
2015,119,0.69,14.46,4.85,55.4,2.65,77.85
2015,120,4.92,13.95,3.89,55.33,2.04,77.92
2015,121,3.64,13.88,4.19,54.68,2.39,77.93
2015,122,0.0,13.69,2.01,47.58,2.56,77.87
2015,123,0.0,14.05,1.79,46.36,2.73,77.98
2015,124,0.0,16.01,2.43,43.48,2.83,78.04
2015,125,0.0,16.76,4.93,48.81,2.72,77.94
2015,126,0.0,17.84,6.31,49.71,2.28,77.8
2015,127,0.0,18.75,6.71,48.06,2.33,77.97
2015,128,0.0,18.97,7.98,51.56,2.18,77.93
2015,129,0.0,18.73,7.47,51.61,2.23,77.83
2015,130,0.15,18.2,8.28,55.34,2.23,77.86
2015,131,2.56,16.95,8.63,60.95,2.65,77.94
2015,132,3.75,16.53,8.29,61.67,2.66,77.95
2015,133,0.31,15.62,7.73,61.98,2.73,77.91
2015,134,3.13,15.29,8.14,65.75,2.57,78.0
2015,135,1.46,15.33,8.34,66.34,2.26,77.95
2015,136,0.03,18.06,9.06,58.7,2.71,77.8
2015,137,0.2,18.38,9.33,57.81,2.67,77.73
2015,138,0.05,19.0,9.22,56.2,3.16,77.8
2015,139,0.12,19.26,5.71,44.83,2.88,77.83
2015,140,0.01,18.63,4.12,40.91,2.96,77.77
2015,141,0.0,18.92,3.85,40.13,2.94,77.69
2015,142,0.0,19.75,2.14,34.18,2.82,77.6
2015,143,0.0,20.01,3.37,35.68,2.49,77.48
2015,144,0.06,19.64,4.86,40.6,3.43,77.55
2015,145,0.08,19.98,5.47,40.93,3.23,77.55
2015,146,0.05,19.61,2.08,34.01,3.69,77.62
2015,147,0.0,19.5,-0.88,27.62,2.59,77.75
2015,148,0.0,19.94,-0.74,26.8,2.65,77.69
2015,149,0.0,20.04,1.49,31.85,2.62,77.8
2015,150,0.01,19.35,4.76,40.15,3.01,77.83
2015,151,0.06,17.72,4.09,42.21,2.81,77.71
2015,152,0.15,17.61,2.88,39.15,2.82,77.57
2015,153,0.01,16.22,4.1,45.8,2.36,77.82
2015,154,0.97,16.6,4.64,47.32,3.01,77.87
2015,155,6.49,15.79,8.15,63.66,2.44,77.96
2015,156,0.39,17.12,8.78,62.72,2.56,77.9
2015,157,0.01,18.14,7.0,50.95,2.72,77.68
2015,158,0.03,18.77,6.86,48.31,2.73,77.66
2015,159,2.8,20.19,6.72,44.55,2.97,77.7
2015,160,0.85,19.64,7.38,47.66,3.31,77.65
2015,161,2.45,20.28,7.64,46.37,3.05,77.62
2015,162,0.63,19.59,7.26,47.73,2.94,77.65
2015,163,0.59,19.41,6.74,46.35,3.54,77.53
2015,164,2.36,18.37,7.75,52.29,2.89,77.47
2015,165,9.72,16.86,10.37,69.43,3.47,77.41
2015,166,1.67,16.57,11.27,75.66,2.86,77.48
2015,167,0.0,18.79,9.21,58.18,2.87,77.52
2015,168,0.27,20.39,9.26,52.34,2.56,77.47
2015,169,0.63,21.31,11.06,54.92,2.85,77.5
2015,170,2.83,21.24,12.11,59.48,2.42,77.5
2015,171,11.96,19.36,13.78,72.78,2.26,77.52
2015,172,11.91,19.26,12.56,68.05,2.91,77.5
2015,173,1.5,19.62,12.12,65.26,2.77,77.31
2015,174,5.99,19.37,12.64,68.21,2.72,77.26
2015,175,10.29,18.71,11.65,68.01,2.81,77.26
2015,176,13.52,16.15,9.18,66.25,2.77,77.12
2015,177,0.1,18.03,8.43,56.38,2.72,77.13
2015,178,0.0,19.51,8.72,52.24,2.74,77.29
2015,179,8.72,20.67,9.6,51.88,2.56,77.63
2015,180,15.15,19.08,12.0,66.31,2.74,77.87
2015,181,9.99,18.39,11.88,69.25,2.29,77.79
2015,182,1.67,18.04,12.5,73.12,2.72,77.7
2015,183,1.98,18.42,12.57,71.52,2.81,77.68
2015,184,0.17,20.3,13.61,68.69,2.79,77.59
2015,185,4.42,20.97,15.25,73.99,3.0,77.46
2015,186,20.0,21.16,16.5,77.72,2.89,77.3
2015,187,13.73,17.83,15.88,90.42,2.16,77.31
2015,188,13.64,17.08,14.77,89.53,2.34,77.31
2015,189,16.92,16.98,14.43,87.92,2.28,77.41
2015,190,10.76,18.46,15.05,83.34,2.71,77.39
2015,191,17.15,17.99,15.65,88.4,3.98,77.31
2015,192,50.78,16.86,14.24,87.1,2.2,77.53
2015,193,57.5,17.95,14.06,80.78,2.46,77.57
2015,194,21.21,18.56,15.5,84.88,2.18,77.57
2015,195,0.39,18.98,16.39,86.99,2.38,77.44
2015,196,1.91,20.15,16.65,82.74,2.46,77.14
2015,197,26.05,20.19,17.12,84.63,2.79,77.07
2015,198,35.6,17.95,15.82,90.76,1.33,77.29
2015,199,24.18,17.43,15.89,92.87,2.41,77.34
2015,200,3.26,17.55,16.41,94.25,2.56,77.34
2015,201,1.4,17.75,16.37,92.96,3.02,77.39
2015,202,5.7,17.9,14.93,85.97,1.35,77.62
2015,203,4.81,18.89,16.2,87.05,2.04,77.63
2015,204,4.5,17.69,16.46,93.97,2.98,77.72
2015,205,3.49,18.1,16.76,93.69,2.78,77.64
2015,206,7.32,18.68,17.16,92.64,2.62,77.5
2015,207,16.3,18.49,16.75,91.93,2.05,77.56
2015,208,3.44,18.71,16.75,90.87,3.25,77.52
2015,209,1.79,18.29,15.59,86.82,2.74,77.51
2015,210,0.1,19.03,16.6,87.88,2.2,77.38
2015,211,0.53,18.78,17.42,92.93,3.17,77.35
2015,212,10.44,18.19,16.55,91.92,2.99,77.35
2015,213,18.7,17.48,16.22,93.86,3.31,77.58
2015,214,2.99,17.16,15.7,93.25,2.88,77.74
2015,215,9.76,17.87,15.11,86.49,2.25,77.7
2015,216,1.32,18.6,16.55,89.88,2.64,77.57
2015,217,2.82,18.67,16.92,91.4,3.26,77.43
2015,218,17.38,18.6,17.26,93.48,3.0,77.37
2015,219,15.44,18.92,17.49,92.94,2.86,77.47
2015,220,11.06,17.93,16.81,94.59,2.6,77.6
2015,221,3.04,17.9,16.11,91.47,2.14,77.48
2015,222,5.27,18.09,16.37,91.6,2.75,77.56
2015,223,7.49,18.37,16.51,90.87,2.84,77.77
2015,224,8.23,17.86,16.58,93.65,2.78,77.79
2015,225,8.49,18.31,16.82,92.48,3.15,77.72
2015,226,1.01,18.44,16.95,92.77,3.21,77.7
2015,227,10.56,18.43,17.25,94.5,3.78,77.7
2015,228,6.42,18.15,16.49,91.9,3.0,77.72
2015,229,7.59,17.61,15.47,89.68,2.48,77.61
2015,230,19.04,17.48,15.22,88.91,2.43,77.67
2015,231,12.27,18.48,15.75,87.67,2.37,77.68
2015,232,12.9,18.09,16.09,90.46,2.36,77.56
2015,233,22.84,16.41,14.77,93.21,2.05,77.54
2015,234,18.73,16.26,15.02,94.61,3.22,77.44
2015,235,4.15,16.32,14.71,92.51,2.72,77.49
2015,236,3.41,16.82,14.27,87.83,2.21,77.6
2015,237,0.0,17.28,13.37,81.72,2.43,77.59
2015,238,0.0,17.85,14.51,83.85,2.25,77.62
2015,239,1.14,17.94,14.33,82.62,2.17,77.7
2015,240,0.5,17.39,13.86,82.54,1.85,77.75
2015,241,0.41,17.21,13.55,81.57,2.31,77.63
2015,242,2.58,17.31,13.5,81.33,2.34,77.65
2015,243,1.5,16.86,12.68,80.0,2.29,77.66
2015,244,0.18,16.6,12.63,79.55,2.47,77.52
2015,245,3.21,16.7,12.23,76.47,2.28,77.54
2015,246,0.87,16.61,12.02,76.51,2.11,77.84
2015,247,0.02,16.61,11.25,73.06,2.15,78.09
2015,248,0.02,16.45,11.19,73.7,2.14,78.04
2015,249,0.01,15.82,10.97,75.18,1.98,77.96
2015,250,0.0,15.37,10.06,73.77,2.24,77.9
2015,251,0.0,15.81,9.45,69.39,2.29,77.93
2015,252,0.0,16.81,9.73,66.45,2.18,77.95
2015,253,0.0,16.65,9.64,66.52,2.18,78.06
2015,254,0.0,16.73,8.4,61.84,2.16,78.04
2015,255,0.0,16.98,9.05,62.27,2.03,78.05
2015,256,0.0,17.16,10.33,66.53,2.26,78.04
2015,257,0.0,17.49,11.2,68.69,2.05,77.88
2015,258,1.22,17.11,10.75,68.3,2.08,77.87
2015,259,4.59,15.9,9.48,69.11,2.13,77.85
2015,260,0.09,16.09,8.25,62.87,1.91,77.92
2015,261,0.01,17.04,8.34,59.32,1.93,78.0
2015,262,5.54,16.45,9.89,68.9,1.82,77.89
2015,263,23.74,15.31,12.65,87.06,2.43,77.79
2015,264,7.94,16.36,11.28,75.02,2.01,77.73
2015,265,40.81,15.46,13.34,89.69,2.79,77.67
2015,266,2.58,15.24,12.82,88.11,2.34,77.79
2015,267,0.0,14.34,11.22,84.96,2.16,77.64
2015,268,0.0,14.55,11.84,86.87,2.28,77.57
2015,269,0.0,14.21,10.16,80.51,2.25,77.72
2015,270,0.0,13.0,8.09,76.18,2.4,77.9
2015,271,0.0,13.41,6.54,66.75,2.23,78.03
2015,272,0.0,14.16,5.7,60.71,2.24,78.22
2015,273,0.0,15.52,4.69,51.97,2.14,78.32
2015,274,0.0,15.61,4.16,49.74,2.07,78.38
2015,275,0.0,15.12,4.72,52.9,2.27,78.3
2015,276,0.05,15.03,5.08,54.08,2.2,78.08
2015,277,0.01,13.94,5.78,60.79,2.09,78.19
2015,278,0.0,14.11,5.24,57.73,2.08,78.21
2015,279,0.0,14.55,6.2,60.05,2.14,78.11
2015,280,0.0,14.55,5.77,58.76,2.16,78.15
2015,281,0.0,14.81,6.55,60.15,2.19,78.03
2015,282,0.0,15.34,7.33,61.44,1.94,77.78
2015,283,0.0,15.17,7.42,62.96,2.06,77.79
2015,284,0.0,15.28,8.69,66.75,2.01,78.05
2015,285,1.89,14.72,8.96,71.26,2.08,78.18
2015,286,0.47,14.27,9.7,78.12,1.89,78.22
2015,287,6.85,13.54,9.77,81.97,1.66,78.34
2015,288,0.1,12.6,7.23,73.22,1.81,78.37
2015,289,0.0,12.96,6.31,68.42,2.1,78.37
2015,290,0.0,13.42,6.2,64.68,2.0,78.29
2015,291,1.21,13.49,6.44,65.09,1.95,78.36
2015,292,0.26,13.01,5.91,65.68,1.85,78.32
2015,293,0.09,12.3,5.5,66.65,1.57,78.13
2015,294,0.0,11.28,3.29,61.94,2.12,78.11
2015,295,0.0,11.31,1.97,56.18,2.1,78.12
2015,296,0.0,11.23,2.29,57.33,2.0,78.1
2015,297,0.51,10.77,0.57,52.46,1.51,78.08
2015,298,2.14,10.14,3.82,67.89,1.89,78.29
2015,299,1.97,9.7,3.32,66.91,1.79,78.34
2015,300,0.04,8.78,2.24,67.18,2.08,78.2
2015,301,0.03,9.37,2.09,63.72,1.91,78.21
2015,302,0.0,10.13,0.91,56.33,2.09,78.31
2015,303,0.0,10.62,-0.26,49.68,1.87,78.33
2015,304,0.0,11.52,2.28,55.16,1.75,78.38
2015,305,0.0,10.76,2.85,60.87,1.99,78.39
2015,306,0.0,10.7,3.74,64.28,1.51,78.39
2015,307,0.38,10.04,3.17,65.05,1.61,78.24
2015,308,1.25,9.44,2.95,65.84,2.12,78.06
2015,309,1.05,8.25,2.88,72.9,2.14,78.02
2015,310,0.08,8.78,2.88,69.61,2.14,78.05
2015,311,0.0,9.04,0.68,58.46,1.73,78.19
2015,312,0.0,8.8,1.55,62.27,1.58,78.32
2015,313,0.01,8.44,1.92,65.21,1.81,78.27
2015,314,0.0,8.19,1.34,64.39,1.93,78.12
2015,315,0.0,8.35,0.52,60.06,1.73,78.16
2015,316,0.04,11.23,-0.93,45.34,1.81,78.25
2015,317,0.12,11.25,3.3,60.52,1.43,78.27
2015,318,0.0,10.06,3.55,66.41,1.53,78.05
2015,319,0.0,9.15,1.15,60.54,1.75,78.0
2015,320,0.0,8.76,0.55,59.81,1.9,77.99
2015,321,0.0,9.41,-1.18,49.96,1.96,77.99
2015,322,0.0,10.45,-4.32,37.11,1.94,78.24
2015,323,0.0,11.44,-3.37,36.91,1.7,78.4
2015,324,0.0,11.69,-1.95,40.5,1.75,78.34
2015,325,0.0,11.55,-1.08,44.01,1.84,78.25
2015,326,0.0,10.25,-1.91,44.91,2.09,78.21
2015,327,0.0,9.63,-2.1,45.26,1.35,78.24
2015,328,0.0,9.28,-3.39,42.58,1.74,78.24
2015,329,0.0,9.71,-2.51,44.74,1.43,78.16
2015,330,0.81,7.8,-0.95,58.08,1.89,77.95
2015,331,0.51,6.27,-0.07,67.11,1.44,77.82
2015,332,0.02,7.31,0.09,62.39,1.23,78.18
2015,333,0.0,8.27,0.67,62.98,1.62,78.41
2015,334,0.0,9.76,0.86,56.49,1.51,78.4
2015,335,0.0,9.1,-0.56,53.51,1.69,78.17
2015,336,0.0,8.14,-1.43,53.69,1.77,78.13
2015,337,0.0,8.63,-4.07,42.99,2.06,78.17
2015,338,0.0,10.84,-4.1,36.38,1.84,78.08
2015,339,0.0,11.17,-3.86,36.33,1.8,78.22
2015,340,0.01,10.28,-3.12,40.2,1.86,78.22
2015,341,0.0,9.28,-3.47,42.28,1.7,78.27
2015,342,0.0,9.51,-3.38,42.0,1.48,78.19
2015,343,0.0,7.58,-3.88,46.05,1.4,78.06
2015,344,6.37,5.02,-0.76,68.68,2.91,77.85
2015,345,30.06,1.58,0.2,94.21,2.63,77.51
2015,346,1.2,1.39,-2.44,80.5,1.53,77.69
2015,347,0.01,1.31,-5.15,64.74,2.0,77.79
2015,348,0.0,1.37,-7.04,55.97,1.84,77.92
2015,349,0.0,0.54,-10.99,46.23,2.13,77.85
2015,350,0.0,2.24,-9.35,45.65,1.78,77.86
2015,351,1.29,-0.68,-7.31,62.8,1.68,77.84
2015,352,0.0,-1.52,-12.36,48.51,2.37,77.97
2015,353,0.0,0.79,-11.72,41.15,2.04,78.01
2015,354,0.0,-0.45,-9.87,51.7,1.89,77.99
2015,355,0.0,-0.95,-10.68,51.95,2.21,77.96
2015,356,0.0,0.25,-7.09,60.09,1.69,78.1
2015,357,0.39,-1.13,-7.5,64.91,2.07,78.01
2015,358,0.02,-1.38,-9.73,58.37,2.11,78.05
2015,359,0.0,2.14,-12.92,34.33,1.95,78.25
2015,360,0.0,5.19,-5.7,46.31,1.63,78.31
2015,361,0.0,6.21,-1.86,57.61,1.42,78.44
2015,362,0.0,5.99,-4.64,49.64,1.7,78.51
2015,363,0.0,5.97,-6.64,43.36,1.79,78.28
2015,364,0.0,4.04,-9.17,40.43,1.73,78.21
2015,365,0.0,1.71,-12.17,38.12,2.7,78.38
2016,1,0.0,6.07,-9.89,31.81,1.17,78.4
2016,2,0.0,5.57,-9.13,34.93,1.6,78.4
2016,3,0.0,5.93,-7.79,37.6,1.78,78.21
2016,4,3.02,5.88,-3.61,52.51,1.19,78.3
2016,5,0.26,4.59,-1.22,69.11,1.31,78.2
2016,6,0.0,4.25,-1.95,66.67,1.88,78.12
2016,7,2.6,3.98,-0.89,72.85,1.7,78.19
2016,8,7.63,1.58,-2.07,79.75,1.86,78.03
2016,9,0.0,1.33,-8.29,54.18,2.41,77.87
2016,10,0.0,3.86,-8.6,41.62,1.92,78.03
2016,11,0.0,4.4,-7.18,43.92,1.85,78.11
2016,12,0.06,5.11,-5.0,50.08,1.48,77.93
2016,13,0.32,2.64,-5.17,58.69,1.81,77.85
2016,14,0.0,2.51,-7.11,51.58,1.65,77.85
2016,15,0.0,2.55,-4.69,61.37,1.73,77.81
2016,16,0.0,2.86,-8.93,44.51,2.27,77.66
2016,17,0.0,3.64,-8.13,43.59,1.71,77.76
2016,18,0.0,2.45,-5.72,56.55,2.04,77.71
2016,19,0.22,1.55,-5.39,61.76,1.75,77.65
2016,20,0.0,0.9,-10.73,46.97,1.91,77.75
2016,21,0.0,0.81,-13.11,35.76,2.51,77.92
2016,22,0.0,2.36,-12.38,33.16,2.1,77.93
2016,23,0.0,2.98,-10.68,36.26,1.87,78.06
2016,24,0.0,3.08,-9.17,40.63,1.86,77.97
2016,25,0.0,2.55,-9.88,40.07,2.09,77.85
2016,26,0.0,3.33,-5.63,53.08,1.37,77.87
2016,27,0.0,3.33,-3.22,64.29,2.02,77.85
2016,28,0.02,4.25,-5.43,52.76,2.16,77.96
2016,29,13.14,2.87,-1.19,76.12,2.07,78.06
2016,30,3.79,3.42,-1.1,74.77,1.67,78.01
2016,31,2.15,2.1,-3.49,70.77,1.99,77.94
2016,32,0.02,2.16,-6.65,55.03,2.13,77.97
2016,33,0.0,2.31,-7.22,52.4,2.35,77.99
2016,34,0.0,3.45,-8.67,44.02,2.39,78.03
2016,35,0.0,6.19,-7.62,38.23,2.31,78.08
2016,36,0.0,7.83,-7.25,35.13,1.96,78.06
2016,37,0.04,7.02,-6.16,40.39,2.28,77.83
2016,38,13.96,2.78,-1.5,75.16,1.51,77.92
2016,39,0.01,3.98,-2.55,65.47,2.06,78.0
2016,40,0.0,4.67,-3.66,57.44,2.26,77.88
2016,41,1.11,4.42,-3.19,59.49,2.28,77.63
2016,42,3.08,2.18,-4.4,63.86,4.11,77.45
2016,43,0.14,2.41,-6.38,54.52,2.14,77.65
2016,44,2.3,1.95,-5.54,58.5,1.91,77.79
